id	observed	expected
G011051685	p__	p__Proteobacteria
G009727155	p__	p__Proteobacteria
G001644705	p__	p__Proteobacteria
G000297215	p__	p__Proteobacteria
G002435595	p__	p__Proteobacteria
G004796425	p__	p__Proteobacteria
G003520545	p__	p__Proteobacteria
G004421005	p__	p__Proteobacteria
G001693745	p__	p__Proteobacteria
G012515115	p__	p__FCB_group
G003599485	p__	p__Proteobacteria
G012103495	p__	p__Proteobacteria
G000731795	p__	p__Proteobacteria
G009778785	p__	p__Proteobacteria
G001870675	p__	p__Proteobacteria
G900088825	p__	p__Proteobacteria
G000682775	p__	p__Proteobacteria
G001708445	p__	p__Proteobacteria
G900625095	p__	p__Proteobacteria
G003347645	p__	p__Proteobacteria
G902562275	p__	p__Proteobacteria
G003503995	p__	p__Proteobacteria
G003157235	p__	p__Stenosarchaea_group
G002531955	p__	p__Proteobacteria
G012959595	p__	p__FCB_group
G001940525	p__	p__Proteobacteria
G003558415	p__	p__Proteobacteria
G001180225	p__	p__Proteobacteria
G002707585	p__	p__Proteobacteria
G000949635	p__	p__PVC_group
G002363575	p__	p__PVC_group
G002278075	p__	p__Proteobacteria
G003550215	p__	p__Proteobacteria
G001263235	p__	p__Proteobacteria
G002690755	p__	p__PVC_group
G902859695	p__	p__Proteobacteria
G004121055	p__	p__Proteobacteria
G007556595	p__	p__Proteobacteria
G004681975	p__	p__Proteobacteria
G001467585	p__	p__Proteobacteria
G007693765	p__	p__PVC_group
G005240015	p__	p__Proteobacteria
G002474345	p__	p__Proteobacteria
G003131585	p__	p__Acidobacteria
G000333235	p__	p__Proteobacteria
G902545945	p__	p__Proteobacteria
G000169995	p__	p__Proteobacteria
G001696535	p__	p__Proteobacteria
G000513895	p__	p__Proteobacteria
G002591725	p__	p__PVC_group
G004297345	p__	p__Proteobacteria
G002430125	p__	p__Proteobacteria
G000272005	p__	p__Proteobacteria
G001945445	p__	p__Proteobacteria
G002022685	p__	p__Proteobacteria
G001293525	p__	p__Proteobacteria
G003500165	p__	p__Proteobacteria
G000185905	p__	p__Proteobacteria
G002531575	p__	p__Proteobacteria
G900536025	p__	p__Proteobacteria
G003132905	p__	p__Acidobacteria
G009720725	p__	p__Proteobacteria
G002385705	p__	p__PVC_group
G000600975	p__	p__Proteobacteria
G003344885	p__	p__Proteobacteria
G900537175	p__	p__Proteobacteria
G002842835	p__	p__Proteobacteria
G001547895	p__	p__Proteobacteria
G002363865	p__	p__Proteobacteria
G000813705	p__	p__Proteobacteria
G003364255	p__	p__Proteobacteria
G003223635	p__	p__Acidobacteria
G001647545	p__	p__Proteobacteria
G009914055	p__	p__Proteobacteria
G000510845	p__	p__Proteobacteria
G902583345	p__	p__Proteobacteria
G902624075	p__	p__Proteobacteria
G902581605	p__	p__Proteobacteria
G011742875	p__	p__Proteobacteria
G002374315	p__	p__Proteobacteria
G000732535	p__	p__Proteobacteria
G009377585	p__	p__Proteobacteria
G001855555	p__	p__Proteobacteria
G900107265	p__	p__Proteobacteria
G005787865	p__	p__PVC_group
G002007605	p__	p__Proteobacteria
G003222135	p__	p__FCB_group
G000420245	p__	p__Proteobacteria
G001311985	p__	p__Proteobacteria
G011772965	p__	p__Proteobacteria
G001983935	p__	p__PVC_group
G002344055	p__	p__Proteobacteria
G008369325	p__	p__Proteobacteria
G001304615	p__	p__Stenosarchaea_group
G011363025	p__	p__Euryarchaeota
G002095475	p__	p__Proteobacteria
G902589185	p__	p__SAR116_cluster
G900177775	p__	p__Proteobacteria
G902518165	p__	p__Proteobacteria
G003552795	p__	p__Proteobacteria
G002271215	p__	p__Proteobacteria
G003818495	p__	p__Proteobacteria
G001797495	p__	p__Proteobacteria
G002954445	p__	p__PVC_group
G002428055	p__	p__Proteobacteria
G001677885	p__	p__Proteobacteria
G001431505	p__	p__Proteobacteria
G003611635	p__	p__Proteobacteria
G003111645	p__	p__Proteobacteria
G000368065	p__	p__Proteobacteria
G902573905	p__	p__Proteobacteria
G002049945	p__	p__FCB_group
G009781955	p__	p__Proteobacteria
G003387375	p__	p__Proteobacteria
G902570265	p__	p__Proteobacteria
G000238275	p__	p__Proteobacteria
G900113925	p__	p__Proteobacteria
G007559435	p__	p__Proteobacteria
G003062295	p__	p__Proteobacteria
G004332195	p__	p__Proteobacteria
G001026905	p__	p__Proteobacteria
G003283765	p__	p__SAR86_cluster
G003158585	p__	p__Proteobacteria
G003141335	p__	p__Stenosarchaea_group
G001677335	p__	p__Proteobacteria
G002733355	p__	p__Proteobacteria
G002868735	p__	p__Proteobacteria
G001458175	p__	p__Proteobacteria
G002423125	p__	p__Proteobacteria
G009372235	p__	p__Proteobacteria
G000746525	p__	p__Proteobacteria
G008807415	p__	p__Proteobacteria
G900168195	p__	p__Proteobacteria
G002153915	p__	p__Euryarchaeota
G005878525	p__	p__Euryarchaeota
G002753225	p__	p__Proteobacteria
G000706645	p__	p__Proteobacteria
G001983175	p__	p__Proteobacteria
G902512655	p__	p__SAR86_cluster
G004299095	p__	p__Proteobacteria
G006517625	p__	p__Proteobacteria
G003669015	p__	p__Proteobacteria
G003345525	p__	p__Proteobacteria
G011524975	p__	p__Proteobacteria
G000730665	p__	p__Proteobacteria
G900197605	p__	p__Proteobacteria
G003206065	p__	p__Proteobacteria
G002280275	p__	p__Proteobacteria
G000400365	p__	p__Proteobacteria
G902523535	p__	p__Proteobacteria
G000161775	p__	p__Proteobacteria
G004521985	p__	p__Proteobacteria
G902788365	p__	p__Proteobacteria
G009936175	p__	p__Proteobacteria
G902603055	p__	p__Proteobacteria
G009759665	p__	p__Proteobacteria
G003966695	p__	p__Proteobacteria
G006542395	p__	p__Proteobacteria
G902629495	p__	p__PVC_group
G902575065	p__	p__Proteobacteria
G007131555	p__	p__PVC_group
G900113745	p__	p__Proteobacteria
G005240065	p__	p__Proteobacteria
G003574425	p__	p__Proteobacteria
G002746185	p__	p__FCB_group
G009924965	p__	p__PVC_group
G001303445	p__	p__Proteobacteria
G902623215	p__	p__Proteobacteria
G000196435	p__	p__Proteobacteria
G902624495	p__	p__Proteobacteria
G009649785	p__	p__Proteobacteria
G000993595	p__	p__Candidatus_Peregrinibacteria
G001758345	p__	p__Proteobacteria
G001730065	p__	p__Proteobacteria
G002954545	p__	p__Proteobacteria
G900445835	p__	p__Proteobacteria
G005878095	p__	p__Proteobacteria
G000383735	p__	p__PVC_group
G003577315	p__	p__Proteobacteria
G002770795	p__	p__Proteobacteria
G003207865	p__	p__Proteobacteria
G002737405	p__	p__PVC_group
G003155565	p__	p__Proteobacteria
G001897225	p__	p__PVC_group
G900109855	p__	p__Proteobacteria
G003212925	p__	p__Proteobacteria
G003210055	p__	p__SAR116_cluster
G009379725	p__	p__Proteobacteria
G010031985	p__	p__Proteobacteria
G003063575	p__	p__Proteobacteria
G001305965	p__	p__Proteobacteria
G003248965	p__	p__Proteobacteria
G011332595	p__	p__PVC_group
G000760595	p__	p__Proteobacteria
G000422345	p__	p__Proteobacteria
G902601895	p__	p__Proteobacteria
G002944315	p__	p__Proteobacteria
G004297875	p__	p__Proteobacteria
G009691905	p__	p__PVC_group
G009839535	p__	p__Proteobacteria
G009781085	p__	p__Proteobacteria
G902624045	p__	p__Proteobacteria
G900129055	p__	p__Proteobacteria
G000813765	p__	p__Proteobacteria
G013330215	p__	p__DPANN_group
G009693835	p__	p__Proteobacteria
G902512305	p__	p__Proteobacteria
G902510025	p__	p__Proteobacteria
G002067475	p__	p__Proteobacteria
G009693785	p__	p__Proteobacteria
G005805305	p__	p__PVC_group
G003970865	p__	p__Proteobacteria
G002309585	p__	p__PVC_group
G001427605	p__	p__Proteobacteria
G902590125	p__	p__Proteobacteria
G012514895	p__	p__PVC_group
G900167535	p__	p__PVC_group
G003169835	p__	p__Proteobacteria
G000425265	p__	p__Proteobacteria
G002924365	p__	p__Proteobacteria
G900156505	p__	p__Proteobacteria
G003221995	p__	p__FCB_group
G001270065	p__	p__Proteobacteria
G003232445	p__	p__Proteobacteria
G002005205	p__	p__Proteobacteria
G005790565	p__	p__PVC_group
G902521355	p__	p__Proteobacteria
G002168105	p__	p__PVC_group
G003604195	p__	p__Proteobacteria
G008370045	p__	p__Proteobacteria
G003669125	p__	p__PVC_group
G012799645	p__	p__DPANN_group
G002001105	p__	p__Proteobacteria
G003151515	p__	p__PVC_group
G007003975	p__	p__Proteobacteria
G902606115	p__	p__Proteobacteria
G002239585	p__	p__Proteobacteria
G000429765	p__	p__Proteobacteria
G004116335	p__	p__Proteobacteria
G001544555	p__	p__Proteobacteria
G006265115	p__	p__Proteobacteria
G902566755	p__	p__Proteobacteria
G003694635	p__	p__PVC_group
G004802395	p__	p__Proteobacteria
G902597425	p__	p__Proteobacteria
G002699085	p__	p__Proteobacteria
G009938205	p__	p__Proteobacteria
G009926615	p__	p__Proteobacteria
G902512765	p__	p__Proteobacteria
G005888515	p__	p__Proteobacteria
G007121455	p__	p__FCB_group
G001516065	p__	p__Proteobacteria
G002869565	p__	p__Proteobacteria
G900546995	p__	p__Proteobacteria
G003223835	p__	p__Acidobacteria
G902506295	p__	p__Proteobacteria
G008638125	p__	p__Proteobacteria
G000265525	p__	p__Euryarchaeota
G005779305	p__	p__Proteobacteria
G002686135	p__	p__Proteobacteria
G004661485	p__	p__Proteobacteria
G002846335	p__	p__Proteobacteria
G011089965	p__	p__Proteobacteria
G006476605	p__	p__Proteobacteria
G006365315	p__	p__Proteobacteria
G006385595	p__	p__Proteobacteria
G902514755	p__	p__Proteobacteria
G001873075	p__	p__FCB_group
G002849595	p__	p__Proteobacteria
G011358515	p__	p__PVC_group
G000696225	p__	p__Proteobacteria
G002080395	p__	p__Proteobacteria
G006864535	p__	p__Proteobacteria
G902548405	p__	p__Proteobacteria
G001723765	p__	p__PVC_group
G902589965	p__	p__SAR86_cluster
G000686565	p__	p__Proteobacteria
G010211755	p__	p__Proteobacteria
G000472505	p__	p__Proteobacteria
G000012725	p__	p__Proteobacteria
G902591485	p__	p__Proteobacteria
G003354085	p__	p__Proteobacteria
G000300455	p__	p__Proteobacteria
G003249215	p__	p__Proteobacteria
G003730275	p__	p__Proteobacteria
G003165415	p__	p__Acidobacteria
G003260125	p__	p__Proteobacteria
G900232105	p__	p__PVC_group
G902617895	p__	p__Proteobacteria
G001830285	p__	p__PVC_group
G011761985	p__	p__Proteobacteria
G003531345	p__	p__Proteobacteria
G004345375	p__	p__Proteobacteria
G902563105	p__	p__SAR86_cluster
G900640175	p__	p__Proteobacteria
G000802365	p__	p__Proteobacteria
G000815105	p__	p__Proteobacteria
G002701455	p__	p__Proteobacteria
G003550175	p__	p__Proteobacteria
G003509235	p__	p__PVC_group
G002729875	p__	p__Proteobacteria
G011333475	p__	p__Euryarchaeota
G000687755	p__	p__Proteobacteria
G000783395	p__	p__Proteobacteria
G003251175	p__	p__FCB_group
G003952365	p__	p__Proteobacteria
G000014065	p__	p__Proteobacteria
G002359655	p__	p__Proteobacteria
G003627795	p__	p__Proteobacteria
G002255935	p__	p__Proteobacteria
G001693385	p__	p__Proteobacteria
G000959245	p__	p__Proteobacteria
G012910805	p__	p__Proteobacteria
G001577525	p__	p__Proteobacteria
G002869105	p__	p__Proteobacteria
G902514805	p__	p__Proteobacteria
G004022705	p__	p__Proteobacteria
G902604695	p__	p__Proteobacteria
G009711205	p__	p__Proteobacteria
G003246755	p__	p__FCB_group
G003247215	p__	p__Proteobacteria
G002309535	p__	p__Proteobacteria
G003156235	p__	p__Acidobacteria
G002352565	p__	p__Proteobacteria
G000577615	p__	p__Proteobacteria
G902618975	p__	p__Proteobacteria
G902609235	p__	p__Proteobacteria
G001656035	p__	p__Proteobacteria
G009923315	p__	p__Proteobacteria
G002354135	p__	p__Proteobacteria
G000374625	p__	p__Proteobacteria
G004340105	p__	p__Proteobacteria
G001187905	p__	p__Proteobacteria
G003151135	p__	p__Proteobacteria
G009922585	p__	p__PVC_group
G007827695	p__	p__Proteobacteria
G002843355	p__	p__Proteobacteria
G002170245	p__	p__Proteobacteria
G002087335	p__	p__Proteobacteria
G002690945	p__	p__Proteobacteria
G000176235	p__	p__Proteobacteria
G004298045	p__	p__Proteobacteria
G900087055	p__	p__Proteobacteria
G011059185	p__	p__Proteobacteria
G012910785	p__	p__Proteobacteria
G002456995	p__	p__Proteobacteria
G902592285	p__	p__Proteobacteria
G001872285	p__	p__Proteobacteria
G902517535	p__	p__Proteobacteria
G012517775	p__	p__Proteobacteria
G002432125	p__	p__Proteobacteria
G005503215	p__	p__Proteobacteria
G000429505	p__	p__Proteobacteria
G900290385	p__	p__Proteobacteria
G003935425	p__	p__Proteobacteria
G003335585	p__	p__Proteobacteria
G008692845	p__	p__Proteobacteria
G002105465	p__	p__Proteobacteria
G004346205	p__	p__Proteobacteria
G900186965	p__	p__Proteobacteria
G002101235	p__	p__Proteobacteria
G012070395	p__	p__Proteobacteria
G004341505	p__	p__Proteobacteria
G001179925	p__	p__Proteobacteria
G000756815	p__	p__Proteobacteria
G000744095	p__	p__Proteobacteria
G009857435	p__	p__Proteobacteria
G002073975	p__	p__Proteobacteria
G007567505	p__	p__Proteobacteria
G002155425	p__	p__Proteobacteria
G003223025	p__	p__Acidobacteria
G002967695	p__	p__Proteobacteria
G005924265	p__	p__Proteobacteria
G000685075	p__	p__Proteobacteria
G001874155	p__	p__Proteobacteria
G002435705	p__	p__Proteobacteria
G003594815	p__	p__Proteobacteria
G900169785	p__	p__Proteobacteria
G000708045	p__	p__Proteobacteria
G900100045	p__	p__Proteobacteria
G902636395	p__	p__Proteobacteria
G000284255	p__	p__Proteobacteria
G902778645	p__	p__Proteobacteria
G004331795	p__	p__Proteobacteria
G002729275	p__	p__PVC_group
G003288845	p__	p__Proteobacteria
G003052585	p__	p__Proteobacteria
G001005725	p__	p__Proteobacteria
G000215485	p__	p__Proteobacteria
G011523195	p__	p__PVC_group
G003591005	p__	p__Proteobacteria
G902537575	p__	p__Proteobacteria
G003447515	p__	p__Proteobacteria
G008932935	p__	p__PVC_group
G003326475	p__	p__Proteobacteria
G002783205	p__	p__Proteobacteria
G004362855	p__	p__Proteobacteria
G010365055	p__	p__Proteobacteria
G011525755	p__	p__PVC_group
G900096995	p__	p__Proteobacteria
G003599365	p__	p__Proteobacteria
G002277025	p__	p__Proteobacteria
G002000545	p__	p__Proteobacteria
G002937495	p__	p__Proteobacteria
G001414055	p__	p__Proteobacteria
G002753275	p__	p__Proteobacteria
G000152725	p__	p__Proteobacteria
G003241685	p__	p__Proteobacteria
G007124075	p__	p__PVC_group
G008365315	p__	p__Proteobacteria
G002163715	p__	p__Proteobacteria
G004356955	p__	p__Proteobacteria
G001805445	p__	p__PVC_group
G003669615	p__	p__PVC_group
G002840555	p__	p__Proteobacteria
G011525685	p__	p__PVC_group
G000744435	p__	p__Proteobacteria
G002014965	p__	p__Proteobacteria
G001314325	p__	p__Proteobacteria
G009498215	p__	p__Proteobacteria
G003854895	p__	p__Proteobacteria
G000012925	p__	p__Proteobacteria
G000378605	p__	p__Proteobacteria
G002782605	p__	p__Proteobacteria
G000607165	p__	p__Proteobacteria
G002840155	p__	p__Proteobacteria
G000953015	p__	p__Proteobacteria
G010894455	p__	p__Proteobacteria
G000299895	p__	p__Proteobacteria
G902525735	p__	p__SAR86_cluster
G902581775	p__	p__Proteobacteria
G003136335	p__	p__Acidobacteria
G000185305	p__	p__Proteobacteria
G001825565	p__	p__Proteobacteria
G003235365	p__	p__Proteobacteria
G002320485	p__	p__Proteobacteria
G000308215	p__	p__Diaforarchaea_group
G001424835	p__	p__Proteobacteria
G003634965	p__	p__Proteobacteria
G002711715	p__	p__Proteobacteria
G011373785	p__	p__PVC_group
G011601295	p__	p__Proteobacteria
G000203915	p__	p__Proteobacteria
G900112285	p__	p__Proteobacteria
G003177035	p__	p__Proteobacteria
G012959465	p__	p__PVC_group
G900141705	p__	p__FCB_group
G001634365	p__	p__Proteobacteria
G001889025	p__	p__Proteobacteria
G002500925	p__	p__FCB_group
G001720395	p__	p__Proteobacteria
G010093385	p__	p__Proteobacteria
G011054455	p__	p__PVC_group
G000264455	p__	p__Proteobacteria
G900128485	p__	p__Proteobacteria
G000934705	p__	p__Proteobacteria
G902613545	p__	p__Proteobacteria
G011389555	p__	p__Proteobacteria
G002288525	p__	p__Proteobacteria
G007859945	p__	p__PVC_group
G000423365	p__	p__Proteobacteria
G004343155	p__	p__Proteobacteria
G002311855	p__	p__Candidatus_Dadabacteria
G002007205	p__	p__Proteobacteria
G002783385	p__	p__Proteobacteria
G003665155	p__	p__Proteobacteria
G011358475	p__	p__DPANN_group
G001634625	p__	p__Proteobacteria
G002285285	p__	p__Proteobacteria
G902517315	p__	p__Proteobacteria
G011044775	p__	p__PVC_group
G002287065	p__	p__Proteobacteria
G003245525	p__	p__PVC_group
G001426505	p__	p__Proteobacteria
G003153155	p__	p__Proteobacteria
G007134875	p__	p__Proteobacteria
G002780065	p__	p__FCB_group
G002179555	p__	p__Proteobacteria
G004298155	p__	p__Acidobacteria
G003282895	p__	p__Proteobacteria
G002927635	p__	p__Proteobacteria
G012103535	p__	p__Proteobacteria
G902523125	p__	p__Proteobacteria
G007992215	p__	p__Proteobacteria
G003280455	p__	p__SAR86_cluster
G003557865	p__	p__Proteobacteria
G902554195	p__	p__Proteobacteria
G009764265	p__	p__Proteobacteria
G003557125	p__	p__PVC_group
G902514885	p__	p__Proteobacteria
G005887825	p__	p__PVC_group
G002343915	p__	p__Proteobacteria
G011388995	p__	p__Proteobacteria
G002080415	p__	p__Proteobacteria
G902598655	p__	p__Proteobacteria
G009923505	p__	p__Proteobacteria
G000333615	p__	p__Proteobacteria
G000959725	p__	p__Proteobacteria
G003230085	p__	p__Proteobacteria
G002506105	p__	p__Stenosarchaea_group
G900445255	p__	p__Proteobacteria
G001580915	p__	p__Proteobacteria
G902623975	p__	p__Proteobacteria
G012928505	p__	p__Proteobacteria
G902586025	p__	p__Proteobacteria
G012270965	p__	p__FCB_group
G000585015	p__	p__Proteobacteria
G009827325	p__	p__Proteobacteria
G012842935	p__	p__Proteobacteria
G002879865	p__	p__Proteobacteria
G000282475	p__	p__Proteobacteria
G007859865	p__	p__PVC_group
G003134075	p__	p__Proteobacteria
G007280895	p__	p__Proteobacteria
G003989795	p__	p__Proteobacteria
G001592205	p__	p__Proteobacteria
G011762225	p__	p__Proteobacteria
G001263175	p__	p__Proteobacteria
G001718835	p__	p__Proteobacteria
G003403035	p__	p__Proteobacteria
G006788925	p__	p__Proteobacteria
G001439785	p__	p__Proteobacteria
G000420485	p__	p__Proteobacteria
G003364195	p__	p__Proteobacteria
G001898425	p__	p__Proteobacteria
G002733135	p__	p__Proteobacteria
G001428625	p__	p__Proteobacteria
G004144345	p__	p__Proteobacteria
G000011705	p__	p__Proteobacteria
G000819805	p__	p__Proteobacteria
G008245045	p__	p__Proteobacteria
G005877905	p__	p__Proteobacteria
G004362525	p__	p__Proteobacteria
G001927245	p__	p__Proteobacteria
G900105355	p__	p__Proteobacteria
G002327085	p__	p__Proteobacteria
G002706685	p__	p__Proteobacteria
G001592225	p__	p__Proteobacteria
G007135935	p__	p__Proteobacteria
G902579215	p__	p__Proteobacteria
G003134685	p__	p__FCB_group
G002902925	p__	p__Proteobacteria
G000525675	p__	p__Proteobacteria
G008973715	p__	p__Proteobacteria
G007694945	p__	p__Proteobacteria
G902552035	p__	p__Proteobacteria
G902519455	p__	p__Proteobacteria
G002085375	p__	p__FCB_group
G001320245	p__	p__Proteobacteria
G001629395	p__	p__Proteobacteria
G003326795	p__	p__Proteobacteria
G003388505	p__	p__PVC_group
G902533695	p__	p__SAR116_cluster
G000304355	p__	p__Stenosarchaea_group
G002158995	p__	p__Proteobacteria
G012511555	p__	p__Proteobacteria
G902607945	p__	p__Proteobacteria
G900467745	p__	p__Proteobacteria
G000372885	p__	p__Proteobacteria
G900104795	p__	p__Proteobacteria
G902539195	p__	p__Proteobacteria
G006210265	p__	p__Proteobacteria
G902557965	p__	p__SAR86_cluster
G009601765	p__	p__Proteobacteria
G012728415	p__	p__Proteobacteria
G011328915	p__	p__Proteobacteria
G001704295	p__	p__Proteobacteria
G011389895	p__	p__Proteobacteria
G005791255	p__	p__PVC_group
G011049045	p__	p__Stenosarchaea_group
G902582475	p__	p__Proteobacteria
G004364445	p__	p__Proteobacteria
G012103395	p__	p__Proteobacteria
G000740795	p__	p__Proteobacteria
G008727715	p__	p__Proteobacteria
G900110705	p__	p__Proteobacteria
G002299915	p__	p__Proteobacteria
G011762195	p__	p__Proteobacteria
G001724855	p__	p__Proteobacteria
G009921385	p__	p__Proteobacteria
G000382185	p__	p__Proteobacteria
G902569055	p__	p__Proteobacteria
G001545115	p__	p__PVC_group
G009922295	p__	p__Proteobacteria
G000241955	p__	p__Proteobacteria
G902593845	p__	p__Proteobacteria
G012961165	p__	p__Proteobacteria
G002408125	p__	p__Proteobacteria
G003004665	p__	p__Proteobacteria
G010032545	p__	p__Proteobacteria
G002747015	p__	p__Proteobacteria
G008636115	p__	p__Proteobacteria
G002858865	p__	p__Proteobacteria
G004801395	p__	p__Proteobacteria
G003506995	p__	p__PVC_group
G902596375	p__	p__Proteobacteria
G002483365	p__	p__Proteobacteria
G002781365	p__	p__Proteobacteria
G000757485	p__	p__Proteobacteria
G001283065	p__	p__Proteobacteria
G010669285	p__	p__Proteobacteria
G902593905	p__	p__Proteobacteria
